conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1952284134140948991,Mon Aug 04 08:23:08 +0000 2025,0,Antensi Prabowo dalam isu karhutla ini menjadi bagian dari upaya pemerintah dalam memastikan langkah mitigasi berjalan efektif di tengah ancaman perubahan iklim dan kondisi cuaca ekstrem yang dapat menyebabkan kebakaran.,1952284153678037124,,jumaani_nashra,in,,0,1,0,https://x.com/undefined/status/1952284153678037124,1372370347,jumaani_nashra
1952284134140948991,Mon Aug 04 08:23:07 +0000 2025,0,Agenda utama rapat ini adalah memantau perkembangan terkini upaya pencegahan dan penanganan kebakaran hutan dan lahan (karhutla) yang berpotensi terjadi akibat cuaca panas.,1952284147441107139,,jumaani_nashra,in,,0,1,0,https://x.com/undefined/status/1952284147441107139,1372370347,jumaani_nashra
1952284134140948991,Mon Aug 04 08:23:04 +0000 2025,0,Kebakaran hutan dan lahan (Karhutla) merupakan ancaman yang serius bagi negara seperti Indonesia saat memasuki musim kemarau yang tidak hanya berdampak pada lingkungan hidup namun juga pada Kesehatan masyarakat ketahanan pangan serta citra Indonesia di mata dunia.,1952284136418456054,,jumaani_nashra,in,,0,1,0,https://x.com/undefined/status/1952284136418456054,1372370347,jumaani_nashra
1952278977567142122,Mon Aug 04 08:02:34 +0000 2025,0,Kab. Tegal Jateg - Selasa (29/07). Giat menghadiri Rapat Koordinasi Penetapan Siaga Darurat Bencana Kekeringan kebakaran Hutan dan Lahan. Bertempat di BPBD Kab. Tegal #PMIKabTegal #PMISelaluBantu #MenolongSepenuhHati #TerusTebarKebaikan https://t.co/LVyZdHm4Wt,1952278977567142122,https://pbs.twimg.com/media/GxfjYPWaQAAonEF.jpg,,in,,0,0,0,https://x.com/undefined/status/1952278977567142122,626337303,PMIKabTegal
1952278758058238160,Mon Aug 04 08:01:42 +0000 2025,1,Polres Kotim Hadiri Apel Siaga dan Gladi Kesiapsiagaan Bencana Kebakaran Hutan dan Lahan Tahun 2025 https://t.co/lg2miGxWns,1952278758058238160,https://pbs.twimg.com/media/GxfjKssbYAAnU2J.jpg,,in,,0,0,0,https://x.com/undefined/status/1952278758058238160,897422652859498496,PolreskotimS
1952271093118779732,Mon Aug 04 07:31:14 +0000 2025,0,Sobet relate dengan pelem arthouse yurop. Sedangkan u tiap hari harus menghirup asap motor yang sehernya baret dan asap kebakaran hutan. Asal jangan jembatan yang dibakar. ,1952271093118779732,,,in,,0,0,0,https://x.com/undefined/status/1952271093118779732,42608738,hijaugulma
1952260565185053028,Mon Aug 04 06:49:24 +0000 2025,18,Pimpin Rapat dari Hambalang Presiden Prabowo Bahas Pencegahan Kebakaran Hutan dan Lahan Presiden Prabowo Subianto memimpin rapat terbatas bersama sejumlah menteri Kabinet Merah Putih melalui konferensi video dari kediamannya di Hambalang Kabupaten Bogor pada akhir pekan. https://t.co/Y0Oq0IPV2S,1952260565185053028,https://pbs.twimg.com/media/GxeF3DyawAArRH4.jpg,,in,,0,6,7,https://x.com/undefined/status/1952260565185053028,3522129133,KemensetnegRI
1952256828789911660,Mon Aug 04 06:34:33 +0000 2025,0,Dari Hambalang Presiden Prabowo Gelar Ratas Virtual Bahas Pencegahan Karhutla Apresiasi Penurunan Luas Kebakaran Hutan https://t.co/q2GbsIIyh6,1952256828789911660,,,in,,0,0,0,https://x.com/undefined/status/1952256828789911660,1041431952362954752,kalbar_news
1952254852668780967,Mon Aug 04 06:26:42 +0000 2025,0,Dalam penanggulangan kebakaran hutan dan lahan di kecamatan paloh Polres Sambas mendirikan posko karhutla di Dusun Tanjung Pandan Desa Mentibar. https://t.co/xjVo9zEbts,1952254852668780967,https://pbs.twimg.com/media/GxfNcPebYAAYeg6.jpg,,in,,0,0,0,https://x.com/undefined/status/1952254852668780967,1269280576965615616,POLSEKPALOH
1952248847050350892,Mon Aug 04 06:02:50 +0000 2025,1,Himbauan Kapolresta Palangka Raya dalam upaya Pencegahan kebakaran Lahan dan hutan Senin (4.8/2025) https://t.co/ErffgPfHvM,1952248847050350892,https://pbs.twimg.com/media/GxfH-cCboAAhIlF.jpg,,in,,0,0,0,https://x.com/undefined/status/1952248847050350892,941493701112561664,PolresPalangka
1952241143774937538,Mon Aug 04 05:32:14 +0000 2025,1,Antisipasi terjadinya kebakaran Hutan dan Lahan ( Karhutla ) Personil Polsek Laguboti melaksanakan giat Himbauan Karhutla di Desa Pardomuan Nauli Kecamatan Laguboti agar masyarakat tidak membakar hutan dan lahan https://t.co/uR8CD8ny77,1952241143774937538,https://pbs.twimg.com/media/GxfA9wQb0AAwx-P.jpg,,in,,0,0,0,https://x.com/undefined/status/1952241143774937538,1390175023319580677,PolsekLaguboti
1952234552245829987,Mon Aug 04 05:06:02 +0000 2025,0,Ketela dan ubi di tegalan Pas bakar bakar pernah bikin kebakaran hutan bambu lmao,1952234552245829987,,,in,,0,0,0,https://x.com/undefined/status/1952234552245829987,1895115502714003460,croakatdawn
1952233112513265936,Mon Aug 04 05:06:01 +0000 2025,0,@officialJKT48 Teman-teman sadar gak sih belakangan ini bencana alam makin sering terjadi? Kebanjiran kekeringan panjang kebakaran hutan dan lain-lain fenomena ini bukan cuma terjadi secara kebetulan tapi Ini merupakan sinyal dari bumi karena perubahan iklim. ,1952234548378644813,,officialJKT48,in,,0,0,0,https://x.com/undefined/status/1952234548378644813,1622148702843572224,allwilldiee
1952232294959493318,Mon Aug 04 04:57:04 +0000 2025,0,Pimpin Rapat dari Hambalang Presiden Prabowo Bahas Pencegahan Kebakaran Hutan dan Lahan https://t.co/M2YhpSAT7A lewat @nawacit4,1952232294959493318,,,in,,0,0,0,https://x.com/undefined/status/1952232294959493318,1667231432,nawacitadotco
1952232274872942665,Mon Aug 04 04:56:59 +0000 2025,0,Pimpin Rapat dari Hambalang Presiden Prabowo Bahas Pencegahan Kebakaran Hutan dan Lahan https://t.co/g4vD0qjF3n lewat @nawacit4,1952232274872942665,,,in,,0,0,0,https://x.com/undefined/status/1952232274872942665,3158354773,nawacitamedia
1952229818759872823,Mon Aug 04 04:47:14 +0000 2025,2,KLHK resmi menyegel enam perusahaan di Kalimantan Barat yang diduga terlibat kebakaran hutan dan lahan (karhutla) dengan luas lahan terbakar mencapai 149 hektare sementara 17 hingga 20 perusahaan lain masih dalam tahap verifikasi. #IDNTimesKaltim https://t.co/M3BFyxaUKa https://t.co/zi41VDIda6,1952229818759872823,https://pbs.twimg.com/media/Gxe2nYga4AAWGLJ.jpg,,in,,0,0,1,https://x.com/undefined/status/1952229818759872823,1318854352069554177,IDNTimesKaltim
1952229806717948273,Mon Aug 04 04:47:11 +0000 2025,1,(Senin 04 Agustus 2025) Status kesiapsiagaan bencana kebakaran hutan dan lahan di Kabupaten Muaro Jambi diperpanjang hingga 3 Oktober mendatang. (Reporter TVRI Jambi : Azam Afnan) #JambiHariIni #TVRIJambi #TVRI #MediaPemersatuBangsa https://t.co/HCI1D7nXZY,1952229806717948273,https://pbs.twimg.com/amplify_video_thumb/1952229746433273856/img/UFWFKi_yjCdGcbhi.jpg,,in,,0,0,0,https://x.com/undefined/status/1952229806717948273,4033965440,TVRI_Jambi
1952229669002248566,Mon Aug 04 04:46:38 +0000 2025,6,Ratusan anggota bomba dan penduduk tempatan bertungkus-lumus sepanjang hari pada Ahad untuk mengawal kebakaran hutan yang marak di utara Portugal. Kebakaran itu susulan gelombang haba baharu yang membimbangkan. Helikopter juga digunakan untuk memadamkan api di tempat kebakaran https://t.co/snEnrXX6Rq,1952229669002248566,https://pbs.twimg.com/amplify_video_thumb/1952229427313860608/img/xycTA4crjh2UCXgs.jpg,,in,,0,0,1,https://x.com/undefined/status/1952229669002248566,497665754,501Awani
1952228519146336355,Mon Aug 04 04:42:04 +0000 2025,4,Ikan jatuh dari langit cetus kebakaran elektrik terputus VICTORIA - Kejadian seperti ini jarang berlaku apabila kebakaran hutan dan gangguan bekalan elektrik berlaku disebabkan ikan yang jatuh dari langit. Api yang dicetuskan haiwan akuatik itu bagaimanapun berjaya dikawal https://t.co/rzJFoZw7vM,1952228519146336355,https://pbs.twimg.com/media/Gxe1aV0a8AAWhSq.jpg,,in,,0,1,0,https://x.com/undefined/status/1952228519146336355,331383958,SinarOnline
1952226132235112916,Mon Aug 04 04:32:35 +0000 2025,0,#IndonesiaBebasAsap Penurunan Karhutla 2025 mengedukasi masyarakat untuk mencegah kebakaran meluassss https://t.co/JYgmTNo0bL,1952226132235112916,https://pbs.twimg.com/media/GxezUX_bIAAcUAl.jpg,,in,,0,0,0,https://x.com/undefined/status/1952226132235112916,1452581900153856007,pussinkdch
1952226123980685377,Mon Aug 04 04:32:33 +0000 2025,24,Pimpin Rapat dari Hambalang Presiden Prabowo Bahas Pencegahan Kebakaran Hutan dan Lahan https://t.co/jvhsBLHPLS,1952226123980685377,,,in,,0,12,3,https://x.com/undefined/status/1952226123980685377,260686783,setkabgoid
1952224422016004192,Mon Aug 04 04:25:47 +0000 2025,0,Kutai Barat Dalam upaya menghadapi potensi bencana kebakaran hutan dan lahan (karhutla) di wilayah Kalimantan Timur Polres Kutai Barat menggelar Apel Siaga Karhutla pada Senin 4 Juli 2025 pukul 08.00 WITA di lapangan apel Mapolres Kutai Barat. https://t.co/Fta6akzE5t,1952224422016004192,https://pbs.twimg.com/amplify_video_thumb/1952224273252462592/img/JpUN_TKEoA_XbhPQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1952224422016004192,1862015656574754816,PolresKubar2
1952224079236550783,Mon Aug 04 04:24:25 +0000 2025,0,saat ini kebakaran sedang merajalela semoga segera pulih #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/9xxPPW4OKg,1952224079236550783,https://pbs.twimg.com/media/Gxexc2BasAAy91U.jpg,,in,,0,0,0,https://x.com/undefined/status/1952224079236550783,1762982243159699456,wepidf
1952223340531454296,Mon Aug 04 04:21:29 +0000 2025,0,Kutai Barat Dalam upaya menghadapi potensi bencana kebakaran hutan dan lahan (karhutla) di wilayah Kalimantan Timur Polres Kutai Barat menggelar Apel Siaga Karhutla pada Senin 4 Juli 2025 pukul 08.00 WITA di lapangan apel Mapolres Kutai Barat. https://t.co/QXADsj90YY,1952223340531454296,https://pbs.twimg.com/media/GxewxhDb0AAArEb.jpg,,in,,0,0,0,https://x.com/undefined/status/1952223340531454296,1862015656574754816,PolresKubar2
1952223277172351022,Mon Aug 04 04:21:14 +0000 2025,0,Kerja sama yang baik kali ini membuahkan hasil penurunan tingkat kebakaran hutan dan lahan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/JEidzE0BPN,1952223277172351022,https://pbs.twimg.com/media/GxewuZ3bwAAXhC7.jpg,,in,,0,0,0,https://x.com/undefined/status/1952223277172351022,1767358896585469952,rukmietta
1952223146809143580,Mon Aug 04 04:20:43 +0000 2025,0,Kutai Barat Dalam rangka mengantisipasi potensi kebakaran hutan dan lahan (Karhutla) di musim kemarau Bhabinkamtibmas Polsek Penyinggahan melaksanakan patroli sambil menyampaikan himbauan kamtibmas kepada warga di wilayah hukum Polsek Penyinggahan pada Minggu (3/8/2025). https://t.co/6xCCy8xDv9,1952223146809143580,https://pbs.twimg.com/media/GxewmN_asAAsJxe.jpg,,in,,0,0,0,https://x.com/undefined/status/1952223146809143580,1862015656574754816,PolresKubar2
1952223146440081663,Mon Aug 04 04:20:43 +0000 2025,0,Dipastikan tercapainya Penurunan Karhutla 2025 dari kebakaran nya hutan yang sudah mulai menurun harus tetap diwaspadai karena akan terus diberdayakan tim penanganan agar bisa makin berkurang lagi #IndonesiaBebasAsap https://t.co/QP15mcZhle https://t.co/IJMLY07oIY,1952223146440081663,https://pbs.twimg.com/media/GxewmtPaYAActio.jpg,,in,,0,0,0,https://x.com/undefined/status/1952223146440081663,1595637640094941185,sun_shet17
1952222532083597663,Mon Aug 04 04:18:16 +0000 2025,0,Penurunan kebakaran hutan tahun ini sangat baik sehingga presiden Prabowo mengapresiasi kinerja kementerian lembaga terkait #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/UJ5jLCXnfl,1952222532083597663,https://pbs.twimg.com/media/GxewCkkboAAfTy1.jpg,,in,,0,0,0,https://x.com/undefined/status/1952222532083597663,1791386929420025856,bulan_senjana
1952222324167680348,Mon Aug 04 04:17:31 +0000 2025,0,Sementara itu sampai dengan Agustus 2025 total luas kebakaran hutan dan lahan menurun menjadi seluas 8.955 hektar papar Teddy.,1952222342907908113,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222342907908113,246449701,HeryWP
1952222324167680348,Mon Aug 04 04:17:31 +0000 2025,0,Di sepanjang tahun 2024 luas hutan dan lahan yang mengalami kebakaran menurun secara sangat signifikan dibandingkan tahun 2023 yakni sebesar 33 3 persen atau menjadi sekitar 376.805 hektar di tahun 2024.,1952222340731027546,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222340731027546,246449701,HeryWP
1952222324167680348,Mon Aug 04 04:17:30 +0000 2025,0,Teddy menjelaskan Presiden turut menyoroti data penurunan signifikan luas area karhutla dalam dua tahun terakhir Berdasarkan data terlihat penurunan luas kebakaran hutan dan lahan.,1952222338348687591,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222338348687591,246449701,HeryWP
1952222324167680348,Mon Aug 04 04:17:29 +0000 2025,0,Presiden memberikan apresiasi kepada Kementerian Lingkungan Hidup dan kementerian terkait lainnya serta tim penanggulangan kebakaran hutan dan lahan atas usaha yang telah dilakukan untuk pencegahan dan penanganan kebakaran hutan di Tanah Air kata Teddy dalam keterangan tertulis,1952222335278477667,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222335278477667,246449701,HeryWP
1952222324167680348,Mon Aug 04 04:17:28 +0000 2025,0,Rapat yang digelar melalui konferensi video itu membahas perkembangan terbaru upaya pencegahan dan penanganan kebakaran hutan dan lahan (karhutla) seiring potensi meningkatnya risiko kebakaran akibat cuaca panas.,1952222329813234083,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222329813234083,246449701,HeryWP
1952222053966442515,Mon Aug 04 04:16:25 +0000 2025,0,Kendati demikian Presiden mengingatkan seluruh tim penanganan karhutla untuk tidak lengah. Merujuk data BMKG musim kemarau diprediksi masih berlangsung hingga akhir Agustus yang meningkatkan potensi kebakaran di sejumlah wilayah rawan.,1952222066389962989,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222066389962989,246449701,HeryWP
1952222053966442515,Mon Aug 04 04:16:25 +0000 2025,0,Berdasarkan laporan terkini luas kebakaran hutan dan lahan di Indonesia per 1 Agustus 2025 tercatat mencapai 8.955 hektare atau turun drastis sebesar 33 3% dibandingkan periode yang sama tahun sebelumnya yang mencapai 376.805 hektare.,1952222064011772400,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222064011772400,246449701,HeryWP
1952222053966442515,Mon Aug 04 04:16:24 +0000 2025,0, Dalam kesempatan ini Presiden mengapresiasi upaya yang dilakukan Kementerian Lingkungan Hidup beserta kementerian terkait lainnya dan tim penanggulangan kebakaran hutan dan lahan.,1952222059041579370,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222059041579370,246449701,HeryWP
1952222053966442515,Mon Aug 04 04:16:23 +0000 2025,0,JAKARTA Presiden Prabowo Subianto mengapresiasi kinerja seluruh kementerian/lembaga terkait atas capaian angka kasus kebakaran hutan dan lahan (karhutla) yang menurun drastis sepanjang tahun ini.,1952222056705347737,,HeryWP,in,,0,1,0,https://x.com/undefined/status/1952222056705347737,246449701,HeryWP
1952222039559090341,Mon Aug 04 04:16:19 +0000 2025,0,Selamat untuk kementrian lingkungan hidup dan kementerian terkaitainnya atas keberhasilan nya dalam mengurangi kebakaran hutan di Indonesia #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/wtCS1kyO7r,1952222039559090341,https://pbs.twimg.com/media/Gxevl2VaoAAKoLS.jpg,,in,,0,0,0,https://x.com/undefined/status/1952222039559090341,1800683681167843328,NOT_FOUND
1952222029819908569,Mon Aug 04 04:16:17 +0000 2025,0,Presiden Prabowo Subianto mengapresiasi penurunan signifikan kasus kebakaran hutan dan lahan (karhutla) di Indonesia. #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/sP87hfxb3G,1952222029819908569,https://pbs.twimg.com/media/GxevlYka0AAAwzd.jpg,,in,,0,0,0,https://x.com/undefined/status/1952222029819908569,1915010333317775360,omeormx
1952221983472865543,Mon Aug 04 04:16:06 +0000 2025,0,rapat ini memberikan edukasi masyarakat untuk mencegah kebakaran hutan meluas #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/9fKp836Zx3,1952221983472865543,https://pbs.twimg.com/media/GxevhaZacAArqt0.jpg,,in,,0,0,0,https://x.com/undefined/status/1952221983472865543,1393826779354210306,OHaamtaaroo
1952221691272454410,Mon Aug 04 04:14:56 +0000 2025,0,Presiden Prabowo mengapresiasi kerja keras seluruh pihak yang berhasil menurunkan luas lahan terbakar akibat kebakaran hutan hingga 33% #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/KJqgfDenfC,1952221691272454410,https://pbs.twimg.com/media/GxevR1Pa8AA-NeZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1952221691272454410,1533299796848840705,Biilly83
1952221563622953115,Mon Aug 04 04:14:25 +0000 2025,0,Presiden Prabowo apresiasi menterinya yg berhasil turunkan kasus kebakaran hutan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/x0bMaCsvtT,1952221563622953115,https://pbs.twimg.com/media/GxevKIsaAAAmWMW.jpg,,in,,0,0,0,https://x.com/undefined/status/1952221563622953115,1863070216814526464,dev_rania64211
1952221131311915059,Mon Aug 04 04:12:42 +0000 2025,0,Kasus kebakaran hutan dan lahan di Indonesia per 1 Agustus 2025 tercatat 8.955 hektare atau turun drastis sebesar 33 3% #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/pMyZodcUg6,1952221131311915059,https://pbs.twimg.com/media/Gxeuw75acAA2-JI.jpg,,in,,0,0,0,https://x.com/undefined/status/1952221131311915059,1905146106687938560,MailIsmail0e
1952221058716897624,Mon Aug 04 04:12:25 +0000 2025,0,Terlihat penurunan luas kebakaran hutan dan lahan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/o5R1e7x4H8,1952221058716897624,https://pbs.twimg.com/media/GxeustDbYAAHxcN.jpg,,in,,0,0,0,https://x.com/undefined/status/1952221058716897624,1723643029255598080,SolehWagim49957
1952220768424857986,Mon Aug 04 04:11:16 +0000 2025,0,Presiden Prabowo apresiasi kerja keras seluruh pihak yg berhasil menurunkan luas lahan terbakar akibat kebakaran hutan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/xWmjEQe6ux,1952220768424857986,https://pbs.twimg.com/media/Gxeubm1aIAEQp5I.jpg,,in,,0,0,0,https://x.com/undefined/status/1952220768424857986,1905149268534697984,EhsanSyari9p
1952220731640881266,Mon Aug 04 04:11:07 +0000 2025,0,rapat dari hambalang dilaksanakan untuk membicarakan pencegahan kebakaran hutan dan lahan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/pR3zoxuxEz,1952220731640881266,https://pbs.twimg.com/media/GxeuZYpb0AAtBoY.jpg,,in,,0,0,0,https://x.com/undefined/status/1952220731640881266,1882303565253001216,zefanya98099736
1952220193004064977,Mon Aug 04 04:08:59 +0000 2025,0,Presiden Prabowo apresiasi menterinya yang berhasil turunkan kasus kebakaran hutan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/bG6bsoAoSb,1952220193004064977,https://pbs.twimg.com/media/Gxet5n7aUAAxtnH.jpg,,in,,0,0,0,https://x.com/undefined/status/1952220193004064977,1700636782956802048,Alif212345
1952219598612517226,Mon Aug 04 04:06:37 +0000 2025,0,presiden prabowo mengapresiasi kinerja menteri-menteri nya yang berhasil mengurangi angka kasus kebakaran hutan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/SeYCHFLMVF,1952219598612517226,https://pbs.twimg.com/media/GxetLEUbMAA-2IM.jpg,,in,,0,0,0,https://x.com/undefined/status/1952219598612517226,1612294878880501760,AnggiFitrianix
1952206289813324025,Mon Aug 04 04:05:59 +0000 2025,0,@Parlemenupdate kerja nyata pak presiden memang keren semoga ga ada kebakaran hutan lagi ya #IndonesiaBebasAsap Penurunan Karhutla 2025,1952219438318772371,,Parlemenupdate,in,,0,0,0,https://x.com/undefined/status/1952219438318772371,1949786433138667520,Ninit8484
1952219322618966157,Mon Aug 04 04:05:31 +0000 2025,0,#IndonesiaBebasAsap diapresiasi pak presiden prabowo nih dengan adanya Penurunan Karhutla 2025 pastinya kerja keras banyak pihak telah berhasil melakukan pencegahan dan penanggulangan terhadap kebakaran hutan dan lahan di berbagai daerah yaa https://t.co/j71jQH5zlD,1952219322618966157,https://pbs.twimg.com/media/GxetHjjbEAAawAo.jpg,,in,,0,0,0,https://x.com/undefined/status/1952219322618966157,1700721249108762624,gavina_nafisha
1952219214728851601,Mon Aug 04 04:05:05 +0000 2025,0,top banget nih presiden prabowo memimpin rapat terbatas untuk mewujudkan #IndonesiaBebasAsap dengan berbagai strategi pencegahan kebakaran hutan dan lahan lhoo bangga juga yaa dengan adanya Penurunan Karhutla 2025 nih.. https://t.co/DEcaocGtpo,1952219214728851601,https://pbs.twimg.com/media/GxetBXkbwAAKIJ4.jpg,,in,,0,0,0,https://x.com/undefined/status/1952219214728851601,1701243594105856000,zyan_nazillaa
1952219153164906766,Mon Aug 04 04:04:51 +0000 2025,0,menteri mendapatkan apresiasi dari presiden terkait kinerja menurunkan kasus kebakaran hutan yg menurun th ini #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/QQ5uG0BsVc,1952219153164906766,https://pbs.twimg.com/media/Gxes-WmaIAA0_Tw.jpg,,in,,0,0,0,https://x.com/undefined/status/1952219153164906766,1598577807860256768,bayu87503212
1952219129827692711,Mon Aug 04 04:04:45 +0000 2025,0,Kasus kebakaran hutan dan lahan tahun ini turun drastis lho Luas yang terbakar jauh lebih kecil dibanding tahun sebelumnya Semoga ke depannya bisa makin ditekan dan nggak ada lagi karhutla di Indonesia #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/i4nz9UUvoT,1952219129827692711,https://pbs.twimg.com/media/Gxes8U5bgAAx6sz.jpg,,in,,0,0,0,https://x.com/undefined/status/1952219129827692711,1944257035425787907,umillanyy
1952219105932763584,Mon Aug 04 04:04:39 +0000 2025,0,Pentingnya edukasi masyarakat untuk mencegah kebakaran hutan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/o0DUM6sAjU,1952219105932763584,https://pbs.twimg.com/media/Gxes7NsacAAC9f3.jpg,,in,,0,0,0,https://x.com/undefined/status/1952219105932763584,1578034066493874182,AtmadjaKafka
1952219052296028301,Mon Aug 04 04:04:27 +0000 2025,0,menuju #IndonesiaBebasAsap akibat kebakaran hutan yang sering terjadi akhir akhir ini tapi kita perlu apresiasi atas kerja keras seluruh pihak yang berhasil Penurunan Karhutla 2025 https://t.co/xM0rG9KCxb,1952219052296028301,https://pbs.twimg.com/media/Gxeso7wbYAA2gnl.jpg,,in,,0,0,0,https://x.com/undefined/status/1952219052296028301,1722300372616957952,falishaam
1952218987078820068,Mon Aug 04 04:04:11 +0000 2025,0,Presiden Prabowo bahas pencegahan kebakaran hutan dan lahan pada saat rapat di Hambalang #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/eKgrZWmi3P,1952218987078820068,https://pbs.twimg.com/media/GxeszVUbAAAv9Wq.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218987078820068,1700778583550296064,Donie23456
1952218922931154975,Mon Aug 04 04:03:56 +0000 2025,0,Kinerja seluruh kementerian yg angan kasus kebakaran sudah turun dratis #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/O8bQUvK0NZ,1952218922931154975,https://pbs.twimg.com/media/GxeswgbacAAVabs.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218922931154975,1899345633963802624,syafanaamr
1952218900214780076,Mon Aug 04 04:03:50 +0000 2025,0,kerja keras deteksi dini penyebab hutan kebakaran yang mengurangi kejadian seperti ini #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/CfKJHqXdrW,1952218900214780076,https://pbs.twimg.com/media/GxesvorbkAAWWzr.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218900214780076,1601390673550512128,read10002
1952218900021813455,Mon Aug 04 04:03:50 +0000 2025,0,presiden memimpin rapat dari hambalang dan membahas pencegahan kebakaran hutan dan lahan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/aQ1uYas368,1952218900021813455,,,in,,0,0,0,https://x.com/undefined/status/1952218900021813455,1405080386066010114,Tuing_tuiing
1952218815800164816,Mon Aug 04 04:03:30 +0000 2025,0,dengan adanya rapat ini bisa berkurang kebakaran hutan yg sering terjadi ya #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/QRG6GAbf9s,1952218815800164816,https://pbs.twimg.com/media/GxesqolbUAARGql.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218815800164816,1600334785226104833,zaky5666
1952218736930459928,Mon Aug 04 04:03:12 +0000 2025,0,kali ini pak presiden pimpin rapat #IndonesiaBebasAsap agar nggk ada lagi kebakaran hutna lagi Penurunan Karhutla 2025 https://t.co/b2fc3f52zk,1952218736930459928,https://pbs.twimg.com/media/Gxesh7HacAA07rb.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218736930459928,1756365260280475648,Ristyshay
1952218716797849847,Mon Aug 04 04:03:07 +0000 2025,0,mengapresiasi upaya yang dilakukan Kementerian Lingkungan Hidup beserta kementerian terkait lainnya dan tim penanggulangan kebakaran hutan dan lahan #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/wXvKi7e0Oh,1952218716797849847,https://pbs.twimg.com/media/Gxesk7EbcAAGW21.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218716797849847,1598576666804035584,ReniNita12
1952206289813324025,Mon Aug 04 04:03:04 +0000 2025,0,@Parlemenupdate mantap pembahasan jelas buat pencegahan kebakaran #IndonesiaBebasAsap Penurunan Karhutla 2025,1952218706924458409,,Parlemenupdate,in,,0,0,0,https://x.com/undefined/status/1952218706924458409,1732399541482098688,anothergioz
1952218688461127856,Mon Aug 04 04:03:00 +0000 2025,0,Wahhhh mantapppp Presiden Prabowo Subianto mengapresiasi penurunan signifikan kasus kebakaran hutan dan lahan (karhutla) di Indonesia. #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/GbxzwP7r8Y,1952218688461127856,https://pbs.twimg.com/media/GxesizQbcAAdC-C.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218688461127856,1400671030453051394,milaaul25
1952218657901432989,Mon Aug 04 04:02:53 +0000 2025,0,Menjaga hutan dan lingkungan tetap hijau dan terbebas dari kebakaran lahan bertujuan menjaga #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/BOC2VAjB1Q,1952218657901432989,https://pbs.twimg.com/media/GxeshA4bIAAUY5G.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218657901432989,1915313060212064256,NOT_FOUND
1952218611650826614,Mon Aug 04 04:02:42 +0000 2025,0,Presiden Prabowo Subianto mengapresiasi kinerja menteri-menterinya yang berhasil mengurangi angka kasus kebakaran hutan dan lahan saat ini. #IndonesiaBebasAsap Penurunan Karhutla 2025 https://t.co/5yZsMPX9Ok,1952218611650826614,https://pbs.twimg.com/media/GxesdKDb0AA6m8I.jpg,,in,,0,0,0,https://x.com/undefined/status/1952218611650826614,1940176249848287232,NOT_FOUND
